doc_id,model,language,resource_level,doc_category,source_words,stale_reference,labse_published,labse_pooled,labse_aligned,prof_labse_published,prof_labse_pooled
immunize/hepatitis_b,claude-opus-4.5,tagalog,low,immunize,921,True,0.9938390254974365,0.9837870597839355,0.8378465345927647,0.8887154459953308,0.9702872037887573
immunize/hepatitis_b,claude-opus-4.5,russian,high,immunize,921,True,0.9938409328460693,0.9860156178474426,0.8833972471100944,0.9337607622146606,0.9754268527030945
immunize/hepatitis_b,claude-opus-4.5,korean,medium,immunize,921,True,0.9912099838256836,0.9885287880897522,0.8967984701905932,0.9183934330940247,0.9556013941764832
immunize/hepatitis_b,claude-opus-4.5,haitian_creole,low,immunize,921,True,0.9946030974388123,0.9917809367179871,0.9592946171760559,0.9403359293937683,0.9766204357147217
immunize/hepatitis_b,gemini-3-pro,spanish,high,immunize,921,False,0.8369896411895752,0.9121528267860413,0.7194287691797528,0.8887189030647278,0.975342333316803
immunize/hepatitis_b,gemini-3-pro,chinese_simplified,high,immunize,921,True,0.8210341930389404,0.9266480803489685,0.7381142463002887,0.9220644235610962,0.9790558218955994
immunize/hepatitis_b,gemini-3-pro,vietnamese,high,immunize,921,True,0.9077686667442322,0.9799847602844238,0.7537425671304975,0.8500646948814392,0.9587051868438721
immunize/hepatitis_b,gemini-3-pro,tagalog,low,immunize,921,True,0.8543575406074524,0.9265809059143066,0.7340659073420933,0.8787938356399536,0.9483875632286072
immunize/hepatitis_b,gemini-3-pro,russian,high,immunize,921,True,0.8845536708831787,0.9536513090133667,0.7131816659654889,0.898261547088623,0.8642610907554626
immunize/hepatitis_b,gemini-3-pro,korean,medium,immunize,921,True,0.8497408628463745,0.8963297605514526,0.6407385000160762,0.8497178554534912,0.8676970601081848
immunize/hepatitis_b,gemini-3-pro,haitian_creole,low,immunize,921,True,0.9017486572265625,0.9769699573516846,0.7415850588253566,0.9408296942710876,0.977696418762207
immunize/hepatitis_b,kimi-k2,spanish,high,immunize,921,False,0.8959628343582153,0.9757460951805115,0.7665060417992728,0.896572470664978,0.9747902154922485
immunize/hepatitis_b,kimi-k2,chinese_simplified,high,immunize,921,True,0.9069193005561829,0.9808164238929749,0.7524646690913609,0.9279409646987915,0.9752818942070007
immunize/hepatitis_b,kimi-k2,vietnamese,high,immunize,921,True,0.9065637588500977,0.9791034460067749,0.7411830340112958,0.8655959367752075,0.9743371605873108
immunize/hepatitis_b,kimi-k2,tagalog,low,immunize,921,True,0.9084519743919373,0.9877965450286865,0.7988930259432111,0.8864990472793579,0.9737878441810608
immunize/hepatitis_b,kimi-k2,russian,high,immunize,921,True,0.8803396224975586,0.9688182473182678,0.7144975449357714,0.8959456086158752,0.9717833399772644
immunize/hepatitis_b,kimi-k2,korean,medium,immunize,921,True,0.897254228591919,0.9761829376220703,0.743243430341993,0.8115969896316528,0.9451000094413757
immunize/hepatitis_b,kimi-k2,haitian_creole,low,immunize,921,True,0.8997209072113037,0.9797607064247131,0.762632395539965,0.9388316869735718,0.9773358106613159
immunize/hpv,gpt-5.1,spanish,high,immunize,772,False,0.9831110239028931,0.980846643447876,0.8877569238344828,0.8939685225486755,0.9732786417007446
immunize/hpv,gpt-5.1,chinese_simplified,high,immunize,772,False,0.898856520652771,0.9782053232192993,0.7890175680319468,0.87626051902771,0.9694963097572327
immunize/hpv,gpt-5.1,vietnamese,high,immunize,772,False,0.8970217704772949,0.9784224033355713,0.7948169807593027,0.8797478675842285,0.9714542627334595
immunize/hpv,gpt-5.1,tagalog,low,immunize,772,False,0.8946874141693115,0.9780508875846863,0.7935619354248047,0.9628725051879883,0.9863340854644775
immunize/hpv,gpt-5.1,russian,high,immunize,772,False,0.8904147148132324,0.975847065448761,0.7804197271664938,0.8562330007553101,0.9666103720664978
immunize/hpv,gpt-5.1,korean,medium,immunize,772,False,0.8992015719413757,0.9731641411781311,0.802466481924057,0.9382959008216858,0.9847931861877441
immunize/hpv,gpt-5.1,haitian_creole,low,immunize,772,False,0.903456449508667,0.973380982875824,0.7948643267154694,0.9314506649971008,0.9661357402801514
immunize/hpv,claude-opus-4.5,spanish,high,immunize,772,False,0.9628922939300537,0.9782177805900574,0.793973445892334,0.8901453614234924,0.9641904234886169
immunize/hpv,claude-opus-4.5,chinese_simplified,high,immunize,772,False,0.9909228682518005,0.981918454170227,0.8723206172386805,0.8725121021270752,0.9584966897964478
immunize/hpv,claude-opus-4.5,vietnamese,high,immunize,772,False,0.9959243535995483,0.9846526384353638,0.8973539074261984,0.8862178325653076,0.9630476832389832
immunize/hpv,claude-opus-4.5,tagalog,low,immunize,772,False,0.9646472930908203,0.9838460683822632,0.832750658194224,0.9627938270568848,0.9887775182723999
immunize/hpv,claude-opus-4.5,russian,high,immunize,772,False,0.9757954478263855,0.9787562489509583,0.8842023213704427,0.8626182079315186,0.9607685804367065
immunize/hpv,claude-opus-4.5,korean,medium,immunize,772,False,0.9915446043014526,0.9821039438247681,0.8782735069592794,0.9237930774688721,0.9555336833000183
immunize/hpv,claude-opus-4.5,haitian_creole,low,immunize,772,False,0.9905749559402466,0.9829152822494507,0.9047535459200541,0.9377480745315552,0.9750084280967712
immunize/hpv,gemini-3-pro,spanish,high,immunize,772,False,0.8842886686325073,0.9789718389511108,0.7933399875958761,0.8757604360580444,0.9539218544960022
immunize/hpv,gemini-3-pro,chinese_simplified,high,immunize,772,False,0.8287745714187622,0.9171327948570251,0.719471866885821,0.8716493844985962,0.9601926207542419
immunize/hpv,gemini-3-pro,vietnamese,high,immunize,772,False,0.8382377028465271,0.9142141342163086,0.709083671371142,0.9126436114311218,0.973601222038269
immunize/hpv,gemini-3-pro,tagalog,low,immunize,772,False,0.8548976182937622,0.9270243048667908,0.7595158119996389,0.8823078274726868,0.9721911549568176
immunize/hpv,gemini-3-pro,russian,high,immunize,772,False,0.8698161840438843,0.918232262134552,0.7668783267339071,0.8853466510772705,0.965114951133728
immunize/hpv,gemini-3-pro,korean,medium,immunize,772,False,0.8318064212799072,0.9386774897575378,0.7321329216162363,0.8424671292304993,0.9591255784034729
immunize/hpv,gemini-3-pro,haitian_creole,low,immunize,772,False,0.8518699407577515,0.9342692494392395,0.7394334773222605,0.878319501876831,0.9639964699745178
immunize/hpv,kimi-k2,spanish,high,immunize,772,False,0.8849253058433533,0.9801014065742493,0.8050839602947235,0.8951684832572937,0.9727159738540649
immunize/hpv,kimi-k2,chinese_simplified,high,immunize,772,False,0.8921334743499756,0.9695118069648743,0.7610644598801931,0.875203549861908,0.9503832459449768
immunize/hpv,kimi-k2,vietnamese,high,immunize,772,False,0.8966783881187439,0.9784368872642517,0.7747363646825155,0.9314413666725159,0.9751796722412109
immunize/hpv,kimi-k2,tagalog,low,immunize,772,False,0.8965057134628296,0.9791762232780457,0.803435226281484,0.8968799114227295,0.9757496118545532
immunize/hpv,kimi-k2,russian,high,immunize,772,False,0.8935455083847046,0.9680033922195435,0.7768832445144653,0.8544682860374451,0.9564512372016907
immunize/hpv,kimi-k2,korean,medium,immunize,772,False,0.8857975602149963,0.9755125045776367,0.77431787053744,0.9549359083175659,0.9780077934265137
immunize/hpv,kimi-k2,haitian_creole,low,immunize,772,False,0.8990039229393005,0.9748110771179199,0.7510691583156586,0.8912271857261658,0.9706507921218872
immunize/meningococcal_acwy,gpt-5.1,spanish,high,immunize,894,False,0.8581559658050537,0.9886385798454285,0.8019066112382072,0.9553770422935486,0.9890020489692688
immunize/meningococcal_acwy,gpt-5.1,chinese_simplified,high,immunize,894,True,0.8508238196372986,0.9851292967796326,0.7810935207775661,0.8826451897621155,0.9780856370925903
immunize/meningococcal_acwy,gpt-5.1,vietnamese,high,immunize,894,True,0.8612913489341736,0.9792799949645996,0.7466603134359632,0.8699003458023071,0.9800818562507629
immunize/meningococcal_acwy,gpt-5.1,tagalog,low,immunize,894,True,0.8607833385467529,0.9900940656661987,0.8162756661574045,0.8224383592605591,0.9841412901878357
immunize/meningococcal_acwy,gpt-5.1,russian,high,immunize,894,True,0.8659796714782715,0.9891748428344727,0.8108550210793813,0.8694295883178711,0.980534017086029
immunize/meningococcal_acwy,gpt-5.1,korean,medium,immunize,894,True,0.8518792390823364,0.9727909564971924,0.7117361788238797,0.8673158288002014,0.981427788734436
immunize/meningococcal_acwy,gpt-5.1,haitian_creole,low,immunize,894,True,0.9868090152740479,0.9906323552131653,0.9238856775420052,0.9249196648597717,0.9861862063407898
immunize/meningococcal_acwy,claude-opus-4.5,spanish,high,immunize,894,False,0.9908993244171143,0.9962781667709351,0.9656066298484802,0.9213722944259644,0.9624741077423096
immunize/meningococcal_acwy,claude-opus-4.5,chinese_simplified,high,immunize,894,True,0.9389095902442932,0.981242835521698,0.9075997273127238,0.8375600576400757,0.9661533832550049
immunize/meningococcal_acwy,claude-opus-4.5,vietnamese,high,immunize,894,True,0.9953002333641052,0.9945732355117798,0.9563141266504923,0.8375510573387146,0.961725115776062
immunize/meningococcal_acwy,claude-opus-4.5,tagalog,low,immunize,894,True,0.9932337403297424,0.9941374063491821,0.9525987406571707,0.7983366847038269,0.9884586334228516
immunize/meningococcal_acwy,claude-opus-4.5,russian,high,immunize,894,True,0.9970499277114868,0.9942827224731445,0.9487893084685007,0.875630795955658,0.9718758463859558
immunize/meningococcal_acwy,claude-opus-4.5,korean,medium,immunize,894,True,0.9822795391082764,0.994004487991333,0.938051164150238,0.8868451118469238,0.9718063473701477
immunize/meningococcal_acwy,claude-opus-4.5,haitian_creole,low,immunize,894,True,0.993010401725769,0.9949313998222351,0.9617778658866882,0.9256448149681091,0.9774085879325867
immunize/meningococcal_acwy,gemini-3-pro,spanish,high,immunize,894,False,0.8567324876785278,0.9701603055000305,0.7420836005892072,0.8549461960792542,0.9684188365936279
immunize/meningococcal_acwy,gemini-3-pro,chinese_simplified,high,immunize,894,True,0.817038357257843,0.9417027831077576,0.7950993478298187,0.8860772848129272,0.973993718624115
immunize/meningococcal_acwy,gemini-3-pro,vietnamese,high,immunize,894,True,0.8129461407661438,0.9499480724334717,0.795812169710795,0.8517122268676758,0.9800106883049011
immunize/meningococcal_acwy,gemini-3-pro,tagalog,low,immunize,894,True,0.801590621471405,0.942057192325592,0.7959327499071757,0.8239051699638367,0.9704576134681702
immunize/meningococcal_acwy,gemini-3-pro,russian,high,immunize,894,True,0.824763298034668,0.9271544218063354,0.7770413458347321,0.868340790271759,0.965548574924469
immunize/meningococcal_acwy,gemini-3-pro,korean,medium,immunize,894,True,0.8539538383483887,0.9744992256164551,0.8122135500113169,0.8407056331634521,0.9553996324539185
immunize/meningococcal_acwy,gemini-3-pro,haitian_creole,low,immunize,894,True,0.8457335829734802,0.9788148999214172,0.7496060516153064,0.8616167306900024,0.9475777745246887
immunize/meningococcal_acwy,kimi-k2,spanish,high,immunize,894,False,0.843273937702179,0.9906690120697021,0.811745673418045,0.8963900208473206,0.9861915111541748
immunize/meningococcal_acwy,kimi-k2,chinese_simplified,high,immunize,894,True,0.8319680690765381,0.987938404083252,0.8257757425308228,0.8782057762145996,0.9815596342086792
immunize/meningococcal_acwy,kimi-k2,vietnamese,high,immunize,894,True,0.8608484268188477,0.9791430830955505,0.8288071751594543,0.8372527956962585,0.9819791316986084
immunize/meningococcal_acwy,kimi-k2,tagalog,low,immunize,894,True,0.8520021438598633,0.9800370335578918,0.8299766282240549,0.8232169151306152,0.9861046075820923
immunize/meningococcal_acwy,kimi-k2,russian,high,immunize,894,True,0.8597332239151001,0.9759441614151001,0.8028964300950369,0.8669406771659851,0.9629034399986267
immunize/meningococcal_acwy,kimi-k2,korean,medium,immunize,894,True,0.8606154918670654,0.9727042317390442,0.8282961746056875,0.8664281368255615,0.9808924794197083
immunize/meningococcal_acwy,kimi-k2,haitian_creole,low,immunize,894,True,0.8506500720977783,0.9878142476081848,0.7857843041419983,0.8972901105880737,0.9650778770446777
immunize/mmr,gpt-5.1,spanish,high,immunize,989,False,0.8941047787666321,0.9807403087615967,0.7828923463821411,0.897623598575592,0.9903836250305176
immunize/mmr,gpt-5.1,chinese_simplified,high,immunize,989,True,0.8797505497932434,0.9774456024169922,0.7753982629094806,0.9130020141601562,0.9795886278152466
immunize/mmr,gpt-5.1,vietnamese,high,immunize,989,True,0.8979945182800293,0.9893398284912109,0.7846538935388837,0.9107612371444702,0.9809871315956116
immunize/mmr,gpt-5.1,tagalog,low,immunize,989,True,0.9924017190933228,0.9959906935691833,0.9526806047984532,0.9127773642539978,0.9862791895866394
immunize/mmr,gpt-5.1,russian,high,immunize,989,True,0.896468460559845,0.9913941025733948,0.8035914727619716,0.9036243557929993,0.9845557808876038
immunize/mmr,gpt-5.1,korean,medium,immunize,989,True,0.8949003219604492,0.9880394339561462,0.7825087649481637,0.8992491960525513,0.9594120383262634
immunize/mmr,gpt-5.1,haitian_creole,low,immunize,989,True,0.8939884901046753,0.9835188984870911,0.7415133267641068,0.9024685621261597,0.9827224612236023
immunize/mmr,claude-opus-4.5,spanish,high,immunize,989,False,0.9911002516746521,0.9964061379432678,0.9608224545206342,0.9429569840431213,0.9927482008934021
immunize/mmr,claude-opus-4.5,chinese_simplified,high,immunize,989,True,0.9902054667472839,0.9903441071510315,0.8943350400243487,0.9210962653160095,0.9725134968757629
immunize/mmr,claude-opus-4.5,vietnamese,high,immunize,989,True,0.9925073981285095,0.9959335327148438,0.952180768762316,0.9197995066642761,0.9927772283554077
immunize/mmr,claude-opus-4.5,tagalog,low,immunize,989,True,0.9961376786231995,0.9955708980560303,0.9500693167958941,0.9176148772239685,0.9936918616294861
immunize/mmr,claude-opus-4.5,russian,high,immunize,989,True,0.9893721342086792,0.9937853813171387,0.9431307656424386,0.905752956867218,0.9770719408988953
immunize/mmr,claude-opus-4.5,korean,medium,immunize,989,True,0.9758254885673523,0.989046037197113,0.894493818283081,0.909390389919281,0.9824150204658508
immunize/mmr,claude-opus-4.5,haitian_creole,low,immunize,989,True,0.9931134581565857,0.9924043416976929,0.9241343225751605,0.9129603505134583,0.989744246006012
immunize/mmr,gemini-3-pro,spanish,high,immunize,989,False,0.8480745553970337,0.9743727445602417,0.7652724555560521,0.9049142599105835,0.9818899035453796
immunize/mmr,gemini-3-pro,chinese_simplified,high,immunize,989,True,0.851365864276886,0.9315354228019714,0.7386404275894165,0.9127206802368164,0.9774025678634644
immunize/mmr,gemini-3-pro,vietnamese,high,immunize,989,True,0.8407639861106873,0.9678092002868652,0.7649381927081517,0.9149373769760132,0.9855471849441528
immunize/mmr,gemini-3-pro,tagalog,low,immunize,989,True,0.867010235786438,0.958744466304779,0.7636572122573853,0.885860025882721,0.9591649770736694
immunize/mmr,gemini-3-pro,russian,high,immunize,989,True,0.8553521633148193,0.9754360318183899,0.7664938143321446,0.8142406344413757,0.950691282749176
immunize/mmr,gemini-3-pro,korean,medium,immunize,989,True,0.8538482189178467,0.9567280411720276,0.7538922854832241,0.8682721257209778,0.9704025387763977
immunize/mmr,gemini-3-pro,haitian_creole,low,immunize,989,True,0.8363722562789917,0.9469521641731262,0.7545439175197056,0.8945446610450745,0.9813071489334106
immunize/mmr,kimi-k2,spanish,high,immunize,989,False,0.8810508251190186,0.9766847491264343,0.7591040304728917,0.9419347643852234,0.9900586009025574
immunize/mmr,kimi-k2,chinese_simplified,high,immunize,989,True,0.8869507908821106,0.9648839235305786,0.6880191672327263,0.90375816822052,0.9816682934761047
immunize/mmr,kimi-k2,vietnamese,high,immunize,989,True,0.8942880630493164,0.9861880540847778,0.7748071891920907,0.8988398909568787,0.9702647924423218
immunize/mmr,kimi-k2,tagalog,low,immunize,989,True,0.8366577625274658,0.965103030204773,0.7711939215660095,0.8652490377426147,0.9735797643661499
immunize/mmr,kimi-k2,russian,high,immunize,989,True,0.8810803294181824,0.9752452373504639,0.7544779351779393,0.8983238339424133,0.9732059240341187
immunize/mmr,kimi-k2,korean,medium,immunize,989,True,0.8728334903717041,0.9704777598381042,0.7658024856022426,0.9085375070571899,0.9763857126235962
immunize/mmr,kimi-k2,haitian_creole,low,immunize,989,True,0.8857939839363098,0.9765105247497559,0.7932169692856925,0.9041385054588318,0.9809933304786682
immunize/pcv,gpt-5.1,spanish,high,immunize,824,False,0.9912424683570862,0.9947022795677185,0.939573069413503,0.8629913926124573,0.9870572686195374
immunize/pcv,gpt-5.1,chinese_simplified,high,immunize,824,False,0.8694385290145874,0.9867178797721863,0.7815367976824442,0.8336805701255798,0.9773333668708801
immunize/pcv,gpt-5.1,vietnamese,high,immunize,824,False,0.9933762550354004,0.9927323460578918,0.8814452687899271,0.9338914155960083,0.9907592535018921
immunize/pcv,gpt-5.1,tagalog,low,immunize,824,False,0.8967940211296082,0.989639937877655,0.7937296132246653,0.8590075969696045,0.9874788522720337
immunize/pcv,gpt-5.1,russian,high,immunize,824,False,0.8663865327835083,0.9900507926940918,0.767749180396398,0.9100569486618042,0.9769670963287354
immunize/pcv,gpt-5.1,korean,medium,immunize,824,False,0.8746845722198486,0.9855259656906128,0.7829884688059489,0.9169715642929077,0.9820992350578308
immunize/pcv,gpt-5.1,haitian_creole,low,immunize,824,False,0.9742425680160522,0.9715172648429871,0.8040916493960789,0.937952995300293,0.9722346663475037
immunize/pcv,claude-opus-4.5,spanish,high,immunize,824,False,0.9904260635375977,0.9945967197418213,0.9628872374693552,0.8765150308609009,0.9895380735397339
immunize/pcv,claude-opus-4.5,chinese_simplified,high,immunize,824,False,0.9828503727912903,0.9936307072639465,0.953713079293569,0.8562955856323242,0.9758356809616089
immunize/pcv,claude-opus-4.5,vietnamese,high,immunize,824,False,0.9926292300224304,0.9940550923347473,0.9425359268983206,0.9312927722930908,0.9900302290916443
immunize/pcv,claude-opus-4.5,tagalog,low,immunize,824,False,0.9944589734077454,0.9955838322639465,0.9661838610967001,0.941480815410614,0.9938980937004089
immunize/pcv,claude-opus-4.5,russian,high,immunize,824,False,0.994525134563446,0.9944338798522949,0.9517722129821777,0.8329002857208252,0.9776520729064941
immunize/pcv,claude-opus-4.5,korean,medium,immunize,824,False,0.9891092777252197,0.9931224584579468,0.9431950449943542,0.8541128635406494,0.9816663265228271
immunize/pcv,claude-opus-4.5,haitian_creole,low,immunize,824,False,0.992864727973938,0.9977277517318726,0.9881120026111603,0.9350111484527588,0.9886611700057983
immunize/pcv,gemini-3-pro,spanish,high,immunize,824,False,0.7981173992156982,0.9624540209770203,0.7410628795623779,0.868051290512085,0.9779976606369019
immunize/pcv,gemini-3-pro,chinese_simplified,high,immunize,824,False,0.8069441914558411,0.9492648839950562,0.7216861844062805,0.843083381652832,0.9633362889289856
immunize/pcv,gemini-3-pro,vietnamese,high,immunize,824,False,0.8083822727203369,0.9465566277503967,0.7127750217914581,0.8467238545417786,0.9834965467453003
immunize/pcv,gemini-3-pro,tagalog,low,immunize,824,False,0.8151328563690186,0.9292911887168884,0.7467013498147329,0.8383300304412842,0.9869363307952881
immunize/pcv,gemini-3-pro,russian,high,immunize,824,False,0.8087465763092041,0.9482620358467102,0.7192753354708353,0.8325014710426331,0.9775679707527161
immunize/pcv,gemini-3-pro,korean,medium,immunize,824,False,0.8031883239746094,0.9372132420539856,0.7133267919222513,0.9139975309371948,0.9810758233070374
immunize/pcv,gemini-3-pro,haitian_creole,low,immunize,824,False,0.8722943067550659,0.9857119917869568,0.7903598845005035,0.8383363485336304,0.9848841428756714
immunize/pcv,kimi-k2,spanish,high,immunize,824,False,0.8637696504592896,0.9898757338523865,0.7640711069107056,0.8746728301048279,0.9786561131477356
immunize/pcv,kimi-k2,chinese_simplified,high,immunize,824,False,0.8705610036849976,0.9725683927536011,0.6965859731038412,0.7678884267807007,0.9674198627471924
immunize/pcv,kimi-k2,vietnamese,high,immunize,824,False,0.8616639375686646,0.9773772954940796,0.7577216327190399,0.9219375848770142,0.982212245464325
immunize/pcv,kimi-k2,tagalog,low,immunize,824,False,0.8549938201904297,0.9783163666725159,0.7360645631949106,0.8579812049865723,0.9888677000999451
immunize/pcv,kimi-k2,russian,high,immunize,824,False,0.8627057075500488,0.9823697805404663,0.7671288649241129,,
immunize/pcv,kimi-k2,korean,medium,immunize,824,False,0.8624476194381714,0.9748315811157227,0.747700572013855,0.907712459564209,0.974672257900238
immunize/pcv,kimi-k2,haitian_creole,low,immunize,824,False,0.864471435546875,0.9861011505126953,0.7933281163374583,0.9265669584274292,0.9801758527755737
immunize/polio_ipv,gpt-5.1,spanish,high,immunize,840,False,0.9514142870903015,0.9933260679244995,0.9005961815516154,0.8321253061294556,0.9833983778953552
immunize/polio_ipv,gpt-5.1,chinese_simplified,high,immunize,840,True,0.8576542139053345,0.9831546545028687,0.8028863668441772,0.8607971668243408,0.9817207455635071
immunize/polio_ipv,gpt-5.1,vietnamese,high,immunize,840,True,0.991496741771698,0.9946326613426208,0.9673462212085724,0.8629763722419739,0.9729542136192322
immunize/polio_ipv,gpt-5.1,tagalog,low,immunize,840,True,0.9414342045783997,0.9879202246665955,0.8465636372566223,0.927606463432312,0.9768786430358887
immunize/polio_ipv,gpt-5.1,russian,high,immunize,840,True,0.9782084822654724,0.9905835390090942,0.9160188039143881,0.9056897759437561,0.9737905263900757
immunize/polio_ipv,gpt-5.1,korean,medium,immunize,840,True,0.9376596808433533,0.9851745367050171,0.8405267298221588,0.890615701675415,0.9657897353172302
immunize/polio_ipv,gpt-5.1,haitian_creole,low,immunize,840,True,0.9851459860801697,0.9884961247444153,0.9119227925936381,0.8829813003540039,0.9851862788200378
immunize/polio_ipv,claude-opus-4.5,spanish,high,immunize,840,False,0.989976704120636,0.9966318607330322,0.9797846972942352,0.9203807711601257,0.9834598302841187
immunize/polio_ipv,claude-opus-4.5,chinese_simplified,high,immunize,840,True,0.9901308417320251,0.9920777678489685,0.9494931300481161,0.8784164190292358,0.9799124598503113
immunize/polio_ipv,claude-opus-4.5,vietnamese,high,immunize,840,True,0.9934273362159729,0.9942261576652527,0.9591539899508158,0.8469745516777039,0.9693463444709778
immunize/polio_ipv,claude-opus-4.5,tagalog,low,immunize,840,True,0.9950410723686218,0.996195375919342,0.968636820713679,0.9273145794868469,0.9890430569648743
immunize/polio_ipv,claude-opus-4.5,russian,high,immunize,840,True,0.9928473234176636,0.993405818939209,0.9641830225785574,0.8824967741966248,0.9672495722770691
immunize/polio_ipv,claude-opus-4.5,korean,medium,immunize,840,True,0.9809939861297607,0.9924411773681641,0.9470632374286652,0.9000110626220703,0.9852268099784851
immunize/polio_ipv,claude-opus-4.5,haitian_creole,low,immunize,840,True,0.9825646281242371,0.9968165755271912,0.9828290641307831,0.8825831413269043,0.9830816984176636
immunize/polio_ipv,gemini-3-pro,spanish,high,immunize,840,False,0.8614867329597473,0.9847177267074585,0.8044772346814474,0.8642071485519409,0.9742746353149414
immunize/polio_ipv,gemini-3-pro,chinese_simplified,high,immunize,840,True,0.7996143102645874,0.9312479496002197,0.7794563968976339,0.8590883016586304,0.9708536267280579
immunize/polio_ipv,gemini-3-pro,vietnamese,high,immunize,840,True,0.8611310124397278,0.9539080262184143,0.792317787806193,0.8306623697280884,0.9354925751686096
immunize/polio_ipv,gemini-3-pro,tagalog,low,immunize,840,True,0.8467068076133728,0.9341721534729004,0.7894969582557678,0.9233195781707764,0.986895740032196
immunize/polio_ipv,gemini-3-pro,russian,high,immunize,840,True,0.8210846781730652,0.9332878589630127,0.7633861502011617,0.849312424659729,0.9698962569236755
immunize/polio_ipv,gemini-3-pro,korean,medium,immunize,840,True,0.8244653940200806,0.928337812423706,0.7939007878303528,0.8739567995071411,0.976696789264679
immunize/polio_ipv,gemini-3-pro,haitian_creole,low,immunize,840,True,0.8730593323707581,0.9756535887718201,0.7664598056248256,0.8773207664489746,0.9690569639205933
immunize/polio_ipv,kimi-k2,spanish,high,immunize,840,False,0.9826159477233887,0.9805381298065186,0.8851886888345083,0.9249376654624939,0.9712594747543335
immunize/polio_ipv,kimi-k2,chinese_simplified,high,immunize,840,True,0.8682201504707336,0.9838356375694275,0.8193692962328593,0.8569695353507996,0.9520910978317261
immunize/polio_ipv,kimi-k2,vietnamese,high,immunize,840,True,0.8460361361503601,0.9717124104499817,0.7995000978310903,0.8639266490936279,0.96097332239151
immunize/polio_ipv,kimi-k2,tagalog,low,immunize,840,True,0.8709264397621155,0.9839274287223816,0.8087921837965647,0.9245855212211609,0.974635124206543
immunize/polio_ipv,kimi-k2,russian,high,immunize,840,True,0.8648243546485901,0.9721164107322693,0.8058098455270132,0.8573198914527893,0.9728441834449768
immunize/polio_ipv,kimi-k2,korean,medium,immunize,840,True,0.8608168363571167,0.9728708267211914,0.8191312849521637,0.8942360877990723,0.9767354130744934
immunize/polio_ipv,kimi-k2,haitian_creole,low,immunize,840,True,0.8689387440681458,0.982538104057312,0.8182332714398702,0.8798571825027466,0.9569237232208252
immunize/ppsv,gpt-5.1,spanish,high,immunize,563,False,0.9868242740631104,0.9962891936302185,0.9808549880981445,0.9567682147026062,0.9595749378204346
immunize/ppsv,gpt-5.1,chinese_simplified,high,immunize,563,False,0.9274935722351074,0.9796010851860046,0.8615856617689133,0.9196198582649231,0.9646948575973511
immunize/ppsv,gpt-5.1,vietnamese,high,immunize,563,False,0.9781473875045776,0.9890780448913574,0.9587287604808807,0.901843249797821,0.9761461615562439
immunize/ppsv,gpt-5.1,tagalog,low,immunize,563,False,0.9868496656417847,0.9967958927154541,0.984615370631218,0.9501140117645264,0.984228253364563
immunize/ppsv,gpt-5.1,russian,high,immunize,563,False,0.9321141242980957,0.9853200912475586,0.874559685587883,0.9369223117828369,0.96855628490448
immunize/ppsv,gpt-5.1,korean,medium,immunize,563,True,0.927318811416626,0.9818653464317322,0.8800843507051468,0.8533751964569092,0.9551506638526917
immunize/ppsv,gpt-5.1,haitian_creole,low,immunize,563,True,0.983158528804779,0.970435380935669,0.8319500505924224,0.8608694076538086,0.9519314765930176
immunize/ppsv,claude-opus-4.5,spanish,high,immunize,563,False,0.9963052868843079,0.9951390027999878,0.9714827388525009,0.9605319499969482,0.9855620265007019
immunize/ppsv,claude-opus-4.5,chinese_simplified,high,immunize,563,False,0.9893499612808228,0.9887824058532715,0.9258781969547272,0.931860089302063,0.9443112015724182
immunize/ppsv,claude-opus-4.5,vietnamese,high,immunize,563,False,0.9956547021865845,0.9946136474609375,0.9672234207391739,0.8898193836212158,0.9725750088691711
immunize/ppsv,claude-opus-4.5,tagalog,low,immunize,563,False,0.997344434261322,0.9955784678459167,0.9687698483467102,0.9147871136665344,0.9803899526596069
immunize/ppsv,claude-opus-4.5,russian,high,immunize,563,False,0.9948844313621521,0.9940914511680603,0.9635001569986343,0.93930983543396,0.9794548749923706
immunize/ppsv,claude-opus-4.5,korean,medium,immunize,563,True,0.9899699687957764,0.9901644587516785,0.9371131807565689,0.8524923324584961,0.9644848704338074
immunize/ppsv,claude-opus-4.5,haitian_creole,low,immunize,563,True,0.9961903095245361,0.9968262314796448,0.9797689020633698,0.8649221658706665,0.9561638832092285
immunize/ppsv,gemini-3-pro,spanish,high,immunize,563,False,0.9218003153800964,0.9807597398757935,0.8566367328166962,0.9479467868804932,0.9623753428459167
immunize/ppsv,gemini-3-pro,chinese_simplified,high,immunize,563,False,0.8696450591087341,0.9348567128181458,0.8270023316144943,0.8750954270362854,0.9256851077079773
immunize/ppsv,gemini-3-pro,vietnamese,high,immunize,563,False,0.9281949996948242,0.9785698652267456,0.8396662920713425,0.9449689388275146,0.9551742076873779
immunize/ppsv,gemini-3-pro,tagalog,low,immunize,563,False,0.8707970380783081,0.9539971351623535,0.8377293348312378,0.8924142718315125,0.977752685546875
immunize/ppsv,gemini-3-pro,russian,high,immunize,563,False,0.922472357749939,0.9797886610031128,0.859173133969307,0.8939875960350037,0.9718403816223145
immunize/ppsv,gemini-3-pro,korean,medium,immunize,563,True,0.8787704706192017,0.9552411437034607,0.8322712779045105,0.8260661363601685,0.9118251204490662
